Date,open,high,low,close,volume
2017-01-01,98.9775443881664,99.74455209722002,98.97350464423437,99.39381164836614,585175
2017-01-02,100.44235185465973,100.83015210117051,100.15760363457625,100.34148346639391,1185748
2017-01-03,99.8797325378441,100.47124652569833,99.31895390258683,99.88497503480296,1542960
2017-01-04,101.80997259443201,101.91756285113931,101.55339932349521,101.76671643686157,1181055
2017-01-05,103.41207545746097,103.78412748353587,102.68545049791783,102.70133727055,1634128
2017-01-06,106.08705747046777,106.0971334414585,105.82749238440553,105.98869664958414,1783152
2017-01-07,105.2267469780326,105.38431008058508,104.91656914212487,105.27904838905782,1506274
2017-01-08,106.22384803120491,106.89261047583483,106.07027315956633,106.60627974718828,1172084
2017-01-09,103.43914402817282,103.84242658002816,103.37881227079818,103.64743710298698,1493346
2017-01-10,108.39011395884624,108.89039528540553,108.25190242475118,108.57171562840043,1323262
2017-01-11,110.08408350257355,110.39315813394236,109.85668968915375,109.99054995356776,1461786
2017-01-12,109.33787723692487,109.93751855306368,108.89413686919815,109.50848727990746,732088
2017-01-13,108.90457832449304,109.33460844080216,108.4462009702952,109.09316556502735,1080792
2017-01-14,108.30742064732101,109.16781774955034,107.49001889083794,108.73603187446584,1046024
2017-01-15,111.04850061714883,112.00138364165026,110.84881510238448,111.70738784687858,1499335
2017-01-16,113.62410498428166,113.99252943678987,113.01940608970692,113.20514355724119,1043534
2017-01-17,113.27360847674045,113.43249084197684,112.17772431199433,112.51409740506809,835223
2017-01-18,110.41189791108008,110.67746890854566,110.23231240651675,110.35085793013594,1364039
2017-01-19,112.31008167741092,112.62616218561402,111.73485049812986,112.51176874671647,1490021
2017-01-20,113.22243325048174,114.25167636244191,113.16185446673363,114.06314543845714,1177424
2017-01-21,114.65799163430172,116.18326793672784,114.134051831339,115.39257225111248,1308965
2017-01-22,114.32700530679988,116.28269541687538,114.1847691952841,115.26616996014954,1071550
2017-01-23,115.58343657044364,116.09977781401854,114.14912971385048,114.75493123033954,1328962
2017-01-24,117.42694913503342,119.04699976375467,116.92939434211878,118.20953074212532,1140748
2017-01-25,121.9780362456502,122.63264541560487,121.5855501593928,121.96527504858996,1743813
2017-01-26,123.58771562189341,123.97374134707873,123.05190606515389,123.37466947071198,1328306
2017-01-27,125.94727917284958,126.64098518704549,125.23457408003337,125.33782092806275,1483446
2017-01-28,125.50434039571385,126.46544742768346,125.19956226858584,125.85185664442555,1439201
2017-01-29,122.86743415050495,123.68910905969578,122.8120731574802,123.41544259236335,1254375
2017-01-30,121.64972795275636,121.76084345598036,121.49026102397609,121.71242717288074,1281490
2017-01-31,124.12985355333312,124.54358169931385,123.69054207575829,123.99712554659061,1442123
2017-02-01,126.60959972319746,127.19566109578152,126.30875754512378,126.8193320451424,1367464
2017-02-02,129.04573100397556,129.25459696044962,128.28774374229346,129.21154294382973,1414455
2017-02-03,130.66669856264875,130.93099224463288,129.80670467018646,130.03810476238468,1647355
2017-02-04,132.61035829249343,132.75729192698304,132.3349662339499,132.57668647685122,1387473
2017-02-05,132.97801720209662,133.65616339467343,131.92249811825684,132.49761968518087,965299
2017-02-06,133.40163219534838,133.92406558905685,133.36405120394792,133.73600975594456,885716
2017-02-07,132.69870831361078,133.59990921596446,131.49904408175678,133.34445329963074,577504
2017-02-08,130.3753678928832,130.8086352214494,129.36800671809357,130.76748921169434,831535
2017-02-09,132.56736691313378,133.02378475182647,132.52330154669235,132.96624064761292,800223
2017-02-10,136.72347817029964,136.92466520949515,136.36548934116732,136.50756151237206,1285716
2017-02-11,144.709631047048,145.68252749099472,142.39022787950665,143.5928723186092,1147507
2017-02-12,144.5409613844815,145.02336976395756,143.99241548371847,144.36503634604227,1170855
2017-02-13,142.92376655066508,143.53512721049034,140.9988910810828,142.02109395590324,846517
2017-02-14,141.19064041306635,141.5114151815198,141.18304177300917,141.32625329018026,1446271
2017-02-15,141.2084569627239,141.26265848515052,140.9623525256136,141.09059327466852,1389693
2017-02-16,142.33681972779476,143.3348445367013,141.0653154643988,141.43690555978384,798803
2017-02-17,143.71748178636454,144.51911082863612,141.4355303842253,142.44786544299103,1281745
2017-02-18,143.35182637589486,143.96816472702056,142.73282626467895,143.24192828504968,521163
2017-02-19,144.7236434836273,145.41267171782528,144.06273876280235,145.24262840024858,644271
2017-02-20,145.564146373043,146.16761197714834,145.24110603673736,145.79450243308833,861923
2017-02-21,140.03633626940052,140.5751037162286,139.89434288005305,140.31197049255488,1737123
2017-02-22,140.17441400695336,141.53232460803895,139.89734656049714,140.9178837506013,1384186
2017-02-23,141.2731809213313,141.77431154732918,140.57907281506914,141.18135487567443,913352
2017-02-24,142.30315403957113,143.0155826361148,141.66010700653612,142.3541385247369,589878
2017-02-25,141.57865397368863,141.63576666194177,141.4079195798562,141.5830913598138,713223
2017-02-26,143.06425622325594,144.09424743771982,141.74750765893705,142.1352692471324,1208913
2017-02-27,142.58820895303722,144.45148182821424,142.06451431652178,143.56820732158224,847375
2017-02-28,142.55027381605757,143.77066599476265,142.35043717268817,143.22082678068253,973686
2017-03-01,145.32623742436843,145.57002837255735,144.68323592360733,144.9659106564903,1283319
2017-03-02,144.6969231827556,145.79858121720602,144.59400770392725,145.19502425457597,724648
2017-03-03,145.01697264227536,146.03064424127865,144.47516037699523,145.68088912214517,1234156
2017-03-04,137.61793505977988,138.30958046531703,136.5865594842133,137.35297062383412,1109657
2017-03-05,134.177204210177,134.4620666981637,133.5269295385371,134.25907433701104,1839672
2017-03-06,130.54532139653193,131.05016580883535,130.42588103989573,131.0292284304787,921436
2017-03-07,132.31892702520238,132.94965413189632,131.5213907015775,131.70597222822605,1348948
2017-03-08,135.9878666067007,136.70500531857195,134.68017120121854,135.45764399652293,1513867
2017-03-09,134.3995251275637,135.79764571986018,134.1403731610893,135.20858029824504,1211231
2017-03-10,136.95521382854974,137.49190834778398,136.9450088487611,137.43987053927708,678807
2017-03-11,138.904615891224,139.26798615313152,138.82571227130774,139.18256712606026,1932835
2017-03-12,139.07304165644342,139.93686039999875,138.49885115044407,139.57174109097096,1413672
