Date,open,high,low,close,volume
2017-01-01,99.75148740787387,100.88097492938213,99.60475845296803,100.35673489166075,1118443
2017-01-02,100.03343776157956,100.2987843741482,99.84224989166631,100.28398170004806,1064841
2017-01-03,99.93282367581578,100.06817028244029,99.61170855396786,99.76828519574606,1128915
2017-01-04,100.10511690618327,100.19062157604802,99.93921431912558,100.03941839084582,1634142
2017-01-05,100.66440804225678,101.17192795911215,100.04081262945235,100.90976141258885,908734
2017-01-06,100.2709926278725,100.6503601573504,100.09290598632514,100.45685513868771,579805
2017-01-07,99.61853468893129,100.12157232791796,99.61033861659011,99.84218464196651,664519
2017-01-08,98.96304607494436,100.05884137784103,98.7616041684328,99.50678459247716,659385
2017-01-09,100.72270850509385,101.09465282247703,100.16861318862556,100.52948362845304,986901
2017-01-10,101.92554498959856,102.60465098387282,101.23632238450656,102.379239884425,666902
2017-01-11,102.68683823933232,102.88421420397088,102.62820471391014,102.87563993263534,1407954
2017-01-12,104.11409665851419,104.59373050453456,103.45273667924403,103.65329752369266,987250
2017-01-13,102.99410748276297,103.14160936076902,102.55130038333849,102.89473799308135,1182235
2017-01-14,103.96120264962842,104.25292007611145,103.30589228825552,104.04946624039715,1642687
2017-01-15,104.95634697308417,105.13753072830816,104.34990414406509,104.68241944529062,1429840
2017-01-16,103.44839154329777,104.17253108902365,103.12788297357282,104.01354298627268,1133478
2017-01-17,101.97480502075064,102.68074162779133,101.52825736751616,102.30199791392556,1025690
2017-01-18,100.98475804464952,101.16628541898335,100.6344442814449,101.15923902773467,617751
2017-01-19,100.24168563912701,100.93200134503303,99.79471195406303,100.55175075970428,1329741
2017-01-20,101.28970848078843,101.74867325159377,100.9192007376559,101.69232199006888,1373890
2017-01-21,103.37129384148223,103.85050746862258,103.10006307785133,103.22643250940595,1414411
2017-01-22,102.69389255577249,103.13045292552201,102.66665049828583,102.82946080444285,666283
2017-01-23,101.77762080842197,102.96120129163579,101.57561778000016,102.46460868989588,889295
2017-01-24,102.61068028965042,103.09371663150777,102.46825643399822,102.74904545864358,1066404
2017-01-25,102.9959283791307,103.58049543329581,102.33455841103815,102.79167190226698,714940
2017-01-26,103.59614427761116,103.89973870728045,103.58156056567077,103.73098211335557,996366
2017-01-27,103.01161617808496,103.80570133199664,102.93483260131669,103.2504070880691,575137
2017-01-28,104.20435668230576,104.78298756122632,103.84359184870485,104.21183815559054,746402
2017-01-29,104.54606474166854,105.17057370991613,103.76308554861204,104.00773495449724,1090230
2017-01-30,104.4357436278963,105.38285237791037,104.36101989281582,104.88185996088222,1450237
2017-01-31,104.25980068371521,104.97643648966466,103.72585948637271,104.64498036857125,1232224
2017-02-01,104.29696126814717,104.91256282835462,103.25942687596466,104.01456751601954,824634
2017-02-02,106.16186783984746,107.17764262200384,105.5412872130753,106.52839568838542,701254
2017-02-03,108.80184102965629,108.95391844622674,107.60725394861895,108.0855675487123,1981683
2017-02-04,105.71255991071597,105.79905246426952,105.32882177580046,105.59770912854395,2059481
2017-02-05,104.96764274539669,105.88701006803912,104.11777514882301,105.01953906254073,1146740
2017-02-06,105.7664190474373,107.18128463351309,105.5526364210378,106.62707922919918,806736
2017-02-07,105.4710681878281,105.58124158139245,105.10887141254524,105.34381079694923,621891
2017-02-08,106.18637089926442,106.59467191748067,105.98099479735869,106.14558713168425,1125891
2017-02-09,107.07521804885099,107.30284610561614,106.82495251531117,106.84879487027501,1370098
2017-02-10,106.38870964534713,106.53807100006264,105.9119189148649,106.1770930056903,1298783
2017-02-11,105.88579993887123,107.0159138905443,105.45960103120704,106.20240390750007,1077863
2017-02-12,104.5143364513886,105.25153914783847,103.37894009565026,103.95447382834521,1009543
2017-02-13,106.20496544250084,106.34811867409924,105.85385950009983,105.92009166085307,940084
2017-02-14,105.41493874886778,105.73002709854607,105.39424725226378,105.61519393837749,569661
2017-02-15,106.3839620935215,106.94211850329087,105.66655747377874,106.53644085374583,790079
2017-02-16,107.77914603029586,107.87138746659645,106.75752677783176,107.18832667419565,1379118
2017-02-17,108.53720059124146,109.24365419823062,108.36331276507406,108.6050727870163,1491168
2017-02-18,108.51735148046407,108.8149724078992,107.83327549598268,108.11169637109816,1215226
2017-02-19,108.10421455269186,108.50196441672468,108.01872548611885,108.4008630655919,1535501
2017-02-20,108.69554550311749,109.73291036298363,108.20088710531525,109.19049985101756,1856077
2017-02-21,109.78658196368475,110.94074380827001,108.9518939493385,110.50455061238755,1674428
2017-02-22,112.51122131970958,112.60328546138828,112.16030710180044,112.25211571034477,1451764
2017-02-23,111.76354099450742,111.8344948795337,110.95879012080236,111.63931705705927,995280
2017-02-24,111.07430135452566,111.44178876034997,110.44379840501428,110.77532202230076,1702370
2017-02-25,112.62234008938434,112.69492081882836,112.19666194826293,112.53747050554936,1047226
2017-02-26,110.43514928646184,110.67825635177789,110.17634871412345,110.21608227297797,792201
