Date,open,high,low,close,volume
2017-01-01,100.19956949221935,100.35156775520505,99.2244074878527,99.68755046304611,592424
2017-01-02,99.99290527349703,100.4069701997763,98.96976810814311,99.35558397734751,440258
2017-01-03,99.20531594124108,99.39960216813067,98.9857534028397,99.39001134646443,1223330
2017-01-04,102.01030457413131,102.06576000294908,101.66158693626134,101.76948957323364,898772
2017-01-05,99.75433125466603,100.27285048461954,99.53868836366436,100.01404647968835,1783883
2017-01-06,100.81441017946548,101.0410596189914,100.62982545642244,101.0254792240369,665411
2017-01-07,101.77041149324116,102.24085810410736,101.2477753933586,101.74909685534705,804976
2017-01-08,100.35802062513413,100.74062463279257,100.27391651544825,100.50306506682485,739598
2017-01-09,101.35761500795898,103.11671385339076,100.56941628174067,102.31384982788911,797214
2017-01-10,102.75050074287479,103.25995369665303,102.51761374516184,103.00727620749721,1282745
2017-01-11,102.78860668844757,102.94073621053342,102.17629033178312,102.41391910185062,1342193
2017-01-12,99.84130599233768,100.47668034437166,99.6771748738997,100.18991616043513,1420040
2017-01-13,99.88793993388883,101.19790947570512,99.69625992670208,100.49522121599341,837212
2017-01-14,99.97404201250255,100.74676885093675,99.90568696257385,100.47155192133434,900970
2017-01-15,99.3080323295358,99.71609114055003,98.95285111417704,99.03079406337059,1039861
2017-01-16,97.11352922344552,97.88621065670952,96.74815727841947,97.47370949058674,897496
2017-01-17,98.42928212995517,99.16441443863317,98.36629706672942,98.83841126793374,1931714
2017-01-18,95.7375674458428,96.37712890294317,95.00724703994966,95.913486131001,1370329
2017-01-19,96.37130129281972,96.77019341387978,96.13462222296549,96.46042826251744,1611014
2017-01-20,96.91828102004507,97.71503603520956,96.15357426905024,96.23573580495236,1252951
2017-01-21,97.36153058253804,97.8353156488351,96.83001757478512,96.96026191044143,1556904
2017-01-22,95.92347612676252,96.90874482913839,95.79075494527314,96.55492078023109,1088720
2017-01-23,96.9833850443106,97.17499326936002,96.82493016184746,97.03436523377653,1512537
2017-01-24,95.5598216125704,96.14075466901774,94.84242362561784,96.03925185770876,787935
2017-01-25,96.6456384336549,97.11737969871491,95.07607856473406,96.00041198159916,836327
2017-01-26,96.89917650803594,97.06084105919494,96.34268197749289,96.77148765373296,735313
2017-01-27,97.13305842549055,97.55230911085326,96.85211491709953,97.01633066857607,1037479
2017-01-28,97.05726168518768,98.29511066542473,96.57257761010207,97.58282804730354,1514625
2017-01-29,95.88315106405777,96.75582448253273,95.22684523979996,96.3256007289925,1118539
2017-01-30,95.58656067785529,95.80889473873594,95.22330236433096,95.67570662728905,1451702
2017-01-31,95.39264884865041,95.80291121592087,94.8868881081107,95.04991589968579,583257
2017-02-01,94.42402890752349,95.29560620713188,94.09140691896495,94.70729770788648,1182320
2017-02-02,96.41879392902133,96.96501769336614,96.1158989304597,96.60822753580793,1040808
2017-02-03,96.53534789551851,96.75952315073077,95.82778088122326,96.15264331914165,1404872
2017-02-04,94.43000244724293,95.01961186281204,94.12050386170849,94.62033579062242,1292624
2017-02-05,94.73287128472674,95.82748234246357,94.3752485929817,95.39363779541779,1254899
2017-02-06,96.55097955248021,97.07013103870621,96.07195719981516,96.97271917486913,908699
2017-02-07,94.75487544439508,95.28769898568974,94.34492797697345,95.26622578567104,1245713
2017-02-08,97.95533489267761,98.73639935541527,97.85092214828111,98.27418437105902,896915
2017-02-09,98.6977874798403,99.09549382957829,98.31756245401067,98.94966907923164,1496263
2017-02-10,100.44978494627452,100.65739792727727,100.21072582079628,100.59355501887175,1924007
2017-02-11,103.25745437345343,103.26273586365004,102.58438263070413,102.95635352887413,698787
2017-02-12,104.91188647215596,105.59573533982429,103.9359209595433,104.31763206307012,1054025
2017-02-13,104.55789075636334,104.62273396589248,103.74564786221005,104.21097107427906,740245
2017-02-14,105.71589247695161,106.14353943100605,105.48858510396597,105.77264046541188,664270
2017-02-15,106.63864872242806,107.08134713630436,105.9727641420295,106.19835474295523,1722627
2017-02-16,107.32759498996285,107.9533318097924,106.5802957793123,107.91359569187773,1593132
2017-02-17,110.66462951114181,111.30829414781215,109.26084109972865,109.82896132256666,633409
2017-02-18,108.12248290963312,108.45618929118193,107.86030159617404,108.16048460582128,1491163
2017-02-19,109.50623852335404,109.55059493297288,109.23269379130039,109.44086545455043,1500192
2017-02-20,110.06106066879906,110.29481426155395,108.8165713297786,109.23563306894005,829530
2017-02-21,109.90282819316175,110.3375068623387,108.888670967435,109.44928668650628,703511
2017-02-22,108.77505775243283,110.53058919592372,108.44850322277068,109.6487926560815,814587
2017-02-23,110.40952184756965,110.44278623472691,109.55070741565011,109.79592325663035,1356571
2017-02-24,111.48180407003684,112.10987144257653,111.24589800708789,111.84995477106277,1415416
2017-02-25,110.07781037452455,110.9714545624217,109.6478749341053,110.06855982253035,558237
2017-02-26,107.79352735723896,107.93072411853423,107.33699516552673,107.85512921017715,1266848
2017-02-27,105.50609626977685,105.8492679671123,104.97197217289789,105.41971029070677,1381635
2017-02-28,107.32325697027026,107.70586375055555,106.57320787337405,106.94938901600966,676216
2017-03-01,105.92235813299254,106.02047581983163,105.89312512316106,105.9008022798472,1345123
2017-03-02,106.17576061448739,106.33275058082475,105.8382025717231,106.1202796047259,1082634
2017-03-03,106.02771578278625,106.29312245280197,105.68054131917458,105.99509565706306,1023377
2017-03-04,105.21776117859392,105.3160126688208,104.4837419874708,104.79992131638127,996285
2017-03-05,105.81435743906796,105.98406592920304,105.61031788295702,105.90518849478583,1448790
2017-03-06,106.07266317577725,106.09907450366086,105.51874247624983,105.77547183742217,570550
2017-03-07,106.04080038494946,106.70063602259266,104.68031334305635,105.50657106429524,1147519
2017-03-08,106.27512216558529,107.2309211422284,105.2982473503397,105.83279505048667,617064
2017-03-09,106.45679057885206,107.38211369084911,106.12329836127579,106.97259077656318,1347090
2017-03-10,105.38140290257049,105.68085489692477,105.12303560840074,105.54730072693918,1060330
2017-03-11,107.29355468234039,107.66080713482356,106.85056047785598,107.03238008468333,1184061
2017-03-12,109.93892187108936,109.99804784377869,109.34877741768871,109.51707317036164,683590
2017-03-13,107.40570782204793,107.49545717583112,107.119738993614,107.15545730027087,1266789
2017-03-14,107.39323710065042,107.84716155680329,107.1794577251,107.62336412397693,1698166
2017-03-15,107.54149039984941,107.59146597295188,106.44405527397876,107.19164121432966,1614612
2017-03-16,108.23428596864544,108.44834930426047,107.44174497144542,108.21869956888699,1349879
2017-03-17,105.8111612184092,106.77112706992988,105.58877953281906,106.5341860466717,1421793
2017-03-18,108.51135209550618,109.30375635075039,108.50080908127732,108.87954105099837,1468768
2017-03-19,107.21877346760043,107.52927713416963,106.33149015212602,106.83626739545768,1426192
2017-03-20,106.32393427826256,106.62483485556838,106.1407682042506,106.55632123034925,1388272
2017-03-21,107.33916628757025,107.45939327469526,106.68929390675693,107.20270935901257,1614060
2017-03-22,106.26847306059962,106.314753749703,106.00021574022195,106.27343777304728,1103061
2017-03-23,104.88527826027278,105.054462758093,104.68907571817424,104.92884316529295,1411350
2017-03-24,105.53679905079576,105.72945897501658,105.29677652227772,105.39574888260084,829403
2017-03-25,106.37506050159236,106.58203010790871,105.31167131864613,105.5904942082207,1025719
2017-03-26,105.1474764563021,105.90226540922066,104.6447606267923,105.64536298390892,1484162
2017-03-27,107.2425106751316,107.66064447150627,107.23911239180623,107.33493250734041,867764
2017-03-28,105.8054225775417,107.31194931357338,104.91179180595802,106.62543274537062,1156025
2017-03-29,107.27677129712248,107.77570273906151,106.66577555570426,107.19877037486201,1611432
2017-03-30,106.51195769528924,106.64945790337137,106.2408440236053,106.39858445325359,713892
2017-03-31,105.28275674766691,105.47030050633927,104.91809174635338,105.04271729943535,1149224
2017-04-01,105.11590139904068,105.36976375488263,104.54210994284301,104.65164944843417,902397
2017-04-02,104.21970005676008,104.74184608942237,103.4762664270415,104.05998920978034,866028
2017-04-03,103.5748091090051,103.67819567314906,103.4192725212794,103.53356664982843,1036859
2017-04-04,104.63585126029514,105.88897916481324,103.87157820785954,105.0192360397182,747812
2017-04-05,104.50051078610163,104.94327375266226,104.44253177237648,104.73173764206432,871270
2017-04-06,104.22875726248589,104.30246170043716,103.67072198787173,103.93523390111596,985072
2017-04-07,104.43551614592106,104.55257562024622,103.45054199875766,104.00136515408236,1192878
2017-04-08,104.43963999578905,104.72585326510601,104.06629132844172,104.16243094040674,1165765
2017-04-09,102.9082734325047,103.13170190029662,102.1245415938015,102.72401064883832,1087369
2017-04-10,102.3562078664323,102.63169774376544,102.1008515489724,102.3884892169806,994597
2017-04-11,101.56831354492195,102.3906454949276,100.72405765434583,102.00487700993826,1396256
2017-04-12,102.38421172940423,102.45329831260021,101.15229777595249,101.82546830844339,820619
2017-04-13,102.72324498452325,103.09423019152787,102.62402686608317,102.92913716240201,984681
2017-04-14,103.02080051085464,103.37589076002061,102.86068917849256,103.1685164133586,1016062
2017-04-15,105.71148431100664,106.35526302898124,104.75956579213457,105.04198919340378,1493330
2017-04-16,104.77947367398068,105.19438602261131,104.47059952835319,105.0622144952495,895617
2017-04-17,108.04418639141629,108.55799669372125,107.84006234283397,108.28141871526313,1054481
2017-04-18,107.64547300236907,108.1155275343928,107.43868130302577,107.6059148244876,1637283
2017-04-19,106.66066545532892,106.66894017511284,106.27018226235255,106.46141953070386,1022051
2017-04-20,106.73701902777016,107.89795667056205,106.58329114029794,107.3402159242585,1412445
2017-04-21,109.61887132779167,110.31042399292309,108.88556598907456,109.50335737468598,1026635
2017-04-22,107.36442926078884,108.27061774702325,106.67644408399566,107.74340120266075,878955
2017-04-23,107.48021166180727,107.94150281695885,107.00319810503079,107.52191948079415,1045083
2017-04-24,107.41329550297799,107.49179954788175,106.58590906671486,106.77078668418093,1208900
2017-04-25,107.64853956396284,108.03393745843803,106.90264091640857,106.98558674860732,937781
2017-04-26,106.84142995263231,107.38019760472322,106.80723176972678,107.03051977984745,1327581
2017-04-27,108.91989434617973,108.97556670722373,108.59109284602117,108.80058653237911,589700
2017-04-28,109.32988138895443,109.81500843101215,108.44526751154494,108.68127254346811,1576800
2017-04-29,110.32120833109293,111.01983485399074,109.78999014767629,110.70284887508919,554213
2017-04-30,110.6569827505942,110.7378196728926,110.18914912723584,110.24265586580226,1284224
2017-05-01,111.71379310754429,112.75600452918927,111.03340269841786,111.75965562070496,688889
2017-05-02,111.96215895950928,112.4883136371177,111.33976288038811,112.16767394404346,965169
2017-05-03,114.42913524513233,114.95199222416294,114.12668704198559,114.78950970474102,1179546
2017-05-04,111.74715764342525,112.53985158669528,111.56798492310799,112.22529717877285,863282
2017-05-05,110.70462059511367,111.16850948154746,109.9052640859197,110.40466095051701,878747
2017-05-06,113.0336198793563,113.50498090268533,112.13493798175733,113.38842360449999,1363326
2017-05-07,112.18208454189943,112.36136404971076,111.87316579383862,112.24092438953845,1144099
2017-05-08,110.22401233319059,111.59797932181193,109.69241741451603,111.20635399272825,1203760
2017-05-09,110.3256211296064,110.7945169896918,109.57667183686947,110.07985910987637,1305093
2017-05-10,111.7371140946435,112.5557868103294,111.33605439192324,111.63690668836345,898478
2017-05-11,109.97258179490683,110.16078520187833,109.45668670272615,110.0075745432167,812844
2017-05-12,110.08925424487052,110.10958800991077,110.03078838572785,110.07015432352807,719389
2017-05-13,109.66603981057953,110.27878674861667,109.1804893533378,109.75369674423527,926318
2017-05-14,110.9529945220448,111.58753064065321,110.92403732928712,111.157116020652,512821
2017-05-15,110.40009051468537,110.56521361445338,110.17981907965888,110.44283014565208,1432503
2017-05-16,111.44318613487684,111.92216731745995,110.509615304555,111.02643858571088,1475244
2017-05-17,108.9061326535703,110.37922891873045,108.69567018024614,109.51376164196695,713537
2017-05-18,112.4071202646258,113.3629279078933,112.33126383747981,112.56904136802785,1011525
2017-05-19,113.07431773946597,113.23924463156604,111.83642206279687,112.22272960938258,1342945
2017-05-20,112.67477204103461,113.05434721776899,112.21708453266015,112.28636049900712,869617
2017-05-21,116.02192558580369,116.09229613738465,115.57301512852315,115.72430953837622,1423277
2017-05-22,113.87719610172817,114.74501130158875,113.13098496618765,114.56335638838698,2112615
2017-05-23,117.14884158337395,118.42063380668955,116.52888320389154,118.09779318856212,1162785
2017-05-24,117.68291351971057,117.76160080920103,116.39516201249707,117.38988390478411,1895096
